TransactionID,CustomerID,PurchaseDate,Age,Gender,Location,ProductCategory,Quantity,UnitPrice,PaymentMethod,DiscountPercent,ShippingCost,CustomerRating,ChurnStatus,TotalAmount
TXN12379,CUST246,2026-01-14,69.0,Male,Delhi,Beauty,3,4279.9,UPI,5,145.24,3.0,Yes,12342.954999999998
TXN12380,CUST102,2026-04-05,50.0,Male,Delhi,Home,5,2652.91,Wallet,20,151.21,5.0,Yes,10762.85
TXN12381,CUST177,2026-02-23,39.0,Female,Mumbai,Fashion,9,3144.38,Wallet,5,137.26,4.0,No,27021.709
TXN12382,CUST232,2026-05-12,67.0,Female,Hyderabad,Fashion,5,547.72,UPI,10,36.96,1.0,Yes,2501.7000000000003
TXN12383,CUST190,2026-02-08,64.0,Male,Delhi,Fashion,9,2219.81,COD,0,145.16,1.0,Yes,20123.45
TXN12384,CUST445,2026-03-13,22.0,Male,Delhi,Beauty,8,1213.78,COD,5,150.46,3.0,Yes,9375.187999999998
TXN12385,CUST450,2026-01-25,56.0,Female,Delhi,Home,7,1345.7,UPI,20,198.83,1.0,No,7734.75
TXN12386,CUST363,2026-03-18,35.0,Male,Pune,Home,1,2570.07,Wallet,0,144.81,4.0,Yes,2714.88
TXN12387,CUST451,2026-06-09,55.0,Female,Delhi,Home,4,4081.03,UPI,0,143.63,2.0,Yes,16467.75
TXN12388,CUST208,2026-06-15,54.0,Male,Bangalore,Electronics,9,3744.53,Wallet,0,112.67,4.0,No,33813.44
TXN12389,CUST174,2026-04-30,47.0,Female,Hyderabad,Electronics,8,2995.9,Wallet,0,176.23,4.0,Yes,24143.43
TXN12390,CUST139,2026-02-22,68.0,Male,Delhi,Electronics,4,2743.15,COD,0,199.43,3.0,Yes,11172.03
TXN12391,CUST497,2026-06-05,48.0,Male,Hyderabad,Electronics,1,2193.8,COD,10,160.23,1.0,Yes,2134.65
TXN12392,CUST259,2026-05-11,27.0,Female,Hyderabad,Fashion,4,4866.28,Wallet,10,130.25,5.0,Yes,17648.858
TXN12393,CUST171,2026-05-30,32.0,Female,Delhi,Fashion,3,2844.94,Wallet,0,34.21,3.0,Yes,8569.029999999999
TXN12394,CUST412,2026-04-06,59.0,Female,Delhi,Fashion,6,1344.44,Wallet,20,150.81,2.0,No,6604.122000000001
TXN12395,CUST341,2026-06-15,65.0,Male,Bangalore,Fashion,5,1227.44,COD,20,147.54,5.0,Yes,5057.300000000001
TXN12396,CUST398,2026-03-13,61.0,Female,Delhi,Electronics,5,3095.63,Wallet,10,159.6,3.0,No,14089.935
TXN12397,CUST136,2026-03-03,43.0,Female,Delhi,Fashion,2,2661.85,UPI,5,42.42,3.0,No,5099.935
TXN12398,CUST184,2026-01-06,40.0,Male,Hyderabad,Beauty,3,137.72,Credit Card,0,137.67,2.0,No,550.8299999999999
TXN12399,CUST474,2026-02-01,50.0,Female,Hyderabad,Beauty,6,4167.32,Credit Card,20,73.23,5.0,Yes,20076.366
TXN12400,CUST363,2026-04-09,33.0,Female,Bangalore,Beauty,2,3550.2,Wallet,10,156.85,2.0,Yes,6547.21
TXN12401,CUST410,2026-05-18,55.0,Female,Hyderabad,Electronics,4,3342.96,UPI,10,63.27,2.0,Yes,12097.926
TXN12402,CUST485,2026-05-11,52.0,Male,Bangalore,Home,2,437.03,Wallet,5,143.12,1.0,Yes,973.477
TXN12403,CUST272,2026-03-17,51.0,Male,Hyderabad,Electronics,9,1874.07,UPI,5,73.1,5.0,No,16096.3985
TXN12404,CUST476,2026-06-26,45.0,Male,Delhi,Beauty,3,4683.37,COD,20,21.62,1.0,Yes,11261.708000000002
TXN12405,CUST273,2026-02-28,19.0,Female,Hyderabad,Beauty,6,4326.69,COD,5,134.0,1.0,Yes,24796.133
TXN12406,CUST462,2026-01-31,47.0,Male,Hyderabad,Fashion,1,1499.16,Wallet,5,40.39,3.0,Yes,1464.592
TXN12407,CUST147,2026-04-03,30.0,Female,Bangalore,Beauty,3,869.59,COD,0,138.67,1.0,Yes,2747.44
TXN12408,CUST479,2026-03-10,58.0,Female,Mumbai,Fashion,8,2300.53,Wallet,10,186.61,4.0,No,16750.426000000003
TXN12409,CUST241,2026-02-21,33.0,Female,Bangalore,Fashion,5,1843.57,Credit Card,10,194.46,3.0,No,8490.525
TXN12410,CUST475,2026-03-30,22.0,Male,Bangalore,Home,8,3442.91,UPI,5,62.47,3.0,Yes,26228.586
TXN12411,CUST218,2026-05-07,45.0,Male,Bangalore,Electronics,2,4835.53,UPI,10,165.67,4.0,No,8869.624
TXN12412,CUST377,2026-06-18,56.0,Female,Pune,Fashion,7,1878.71,Credit Card,10,83.64,2.0,Yes,11919.513
TXN12413,CUST314,2026-01-31,62.0,Female,Pune,Fashion,9,404.9,Credit Card,20,182.08,5.0,Yes,3097.36
TXN12414,CUST320,2026-03-25,37.0,Male,Pune,Home,7,4498.31,Credit Card,10,161.75,5.0,Yes,28501.103000000003
TXN12415,CUST493,2026-05-07,41.0,Male,Bangalore,Fashion,3,285.95,Credit Card,5,33.31,5.0,No,848.2674999999999
TXN12416,CUST126,2026-05-30,44.0,Male,Mumbai,Electronics,7,4768.55,COD,20,93.28,1.0,Yes,26797.16
TXN12417,CUST109,2026-05-12,47.0,Female,Bangalore,Electronics,8,3356.44,UPI,10,80.72,5.0,Yes,24247.088000000003
TXN12418,CUST371,2026-01-13,62.0,Male,Delhi,Electronics,1,4714.28,UPI,10,161.33,5.0,Yes,4404.182
TXN12419,CUST110,2026-02-14,44.0,Male,Mumbai,Beauty,3,1078.33,Credit Card,20,93.85,5.0,No,2681.842
TXN12420,CUST478,2026-05-07,43.0,Male,Pune,Electronics,5,299.43,Wallet,20,143.23,3.0,Yes,1340.95
TXN12421,CUST221,2026-06-19,24.0,Female,Hyderabad,Beauty,6,2492.23,Wallet,10,128.44,4.0,No,13586.482000000002
TXN12422,CUST225,2026-04-24,59.0,Male,Hyderabad,Fashion,3,2308.05,Wallet,0,195.61,3.0,No,7119.76
TXN12423,CUST270,2026-06-26,64.0,Female,Hyderabad,Home,4,1724.31,Wallet,0,188.8,2.0,No,7086.04
TXN12424,CUST172,2026-01-20,55.0,Female,Mumbai,Electronics,5,4792.52,COD,10,96.99,4.0,Yes,21663.330000000005
TXN12425,CUST252,2026-03-22,22.0,Female,Pune,Beauty,3,4130.66,UPI,10,150.24,5.0,No,11303.022
TXN12426,CUST308,2026-06-13,40.0,Male,Mumbai,Fashion,4,3341.75,UPI,20,169.3,2.0,No,10862.9
TXN12427,CUST149,2026-05-09,45.0,Male,Mumbai,Electronics,5,898.01,UPI,20,181.8,2.0,Yes,3773.8400000000006
TXN12428,CUST254,2026-05-23,51.0,Male,Hyderabad,Electronics,2,3698.18,Wallet,10,32.26,4.0,Yes,6688.984
TXN12429,CUST447,2026-01-17,32.0,Female,Bangalore,Beauty,9,3662.36,Credit Card,10,74.37,4.0,Yes,29739.486
TXN12430,CUST393,2026-06-01,49.0,Male,Delhi,Fashion,8,2182.83,Wallet,10,77.64,4.0,Yes,15794.016
TXN12431,CUST168,2026-02-27,43.0,Female,Hyderabad,Home,6,4631.45,UPI,10,98.2,3.0,No,25108.03
TXN12432,CUST150,2026-03-13,65.0,Male,Pune,Beauty,3,918.19,Wallet,0,50.47,4.0,Yes,2805.04
TXN12433,CUST252,2026-04-19,48.0,Male,Mumbai,Electronics,2,1409.95,Credit Card,20,109.32,3.0,Yes,2365.24
TXN12434,CUST119,2026-01-23,36.0,Male,Hyderabad,Electronics,7,409.8,Credit Card,5,139.38,1.0,Yes,2864.55
TXN12435,CUST200,2026-06-23,43.0,Male,Mumbai,Electronics,8,3997.71,Wallet,10,109.53,3.0,Yes,28893.042
TXN12436,CUST160,2026-03-13,46.0,Female,Hyderabad,Fashion,1,3146.62,UPI,10,139.84,3.0,Yes,2971.798
TXN12437,CUST267,2026-01-08,68.0,Female,Delhi,Electronics,6,1643.21,COD,10,31.96,3.0,Yes,8905.294
TXN12438,CUST302,2026-02-28,56.0,Female,Hyderabad,Home,7,902.69,UPI,5,177.68,5.0,No,6180.5685
TXN12439,CUST445,2026-04-21,21.0,Female,Hyderabad,Beauty,9,296.72,COD,20,189.03,1.0,No,2325.4140000000007
TXN12440,CUST246,2026-01-13,20.0,Male,Pune,Electronics,3,917.05,UPI,20,131.22,2.0,Yes,2332.1399999999994
TXN12441,CUST264,2026-06-16,46.0,Female,Mumbai,Fashion,2,2321.09,Wallet,10,178.65,4.0,Yes,4356.612
TXN12442,CUST342,2026-06-05,69.0,Female,Delhi,Electronics,5,1311.17,COD,10,43.66,5.0,No,5943.925
TXN12443,CUST169,2026-01-16,28.0,Female,Hyderabad,Electronics,1,1369.01,UPI,20,163.54,2.0,Yes,1258.748
TXN12444,CUST275,2026-04-29,50.0,Male,Hyderabad,Electronics,6,4390.32,Wallet,5,41.45,3.0,Yes,25066.274
TXN12445,CUST149,2026-01-02,55.0,Female,Hyderabad,Beauty,9,2624.17,UPI,10,93.44,2.0,Yes,21349.217
TXN12446,CUST208,2026-05-25,28.0,Female,Mumbai,Fashion,9,3673.33,Credit Card,5,78.29,4.0,Yes,31485.2615
TXN12447,CUST326,2026-01-30,44.0,Male,Mumbai,Fashion,7,274.98,Credit Card,5,125.41,4.0,No,1954.027
TXN12448,CUST261,2026-04-13,50.0,Male,Pune,Beauty,7,1889.3,UPI,20,74.27,3.0,No,10654.350000000002
TXN12449,CUST219,2026-01-13,38.0,Female,Delhi,Electronics,8,2447.93,Wallet,10,134.72,3.0,No,17759.816
TXN12450,CUST249,2026-04-06,56.0,Female,Bangalore,Electronics,2,1013.44,UPI,0,86.13,3.0,No,2113.01
TXN12451,CUST250,2026-04-04,48.0,Male,Hyderabad,Electronics,6,688.94,Wallet,20,174.94,4.0,No,3481.8520000000003
TXN12452,CUST393,2026-03-23,55.0,Female,Mumbai,Electronics,5,4364.49,COD,20,134.1,1.0,Yes,17592.059999999998
TXN12453,CUST243,2026-01-13,63.0,Male,Hyderabad,Home,5,4703.21,Credit Card,0,58.75,5.0,Yes,23574.8
TXN12454,CUST260,2026-06-20,19.0,Female,Hyderabad,Electronics,3,486.15,COD,10,80.5,3.0,No,1393.1049999999998
TXN12455,CUST111,2026-04-04,44.0,Female,Pune,Home,3,1810.19,Wallet,5,172.54,3.0,No,5331.581499999999
TXN12456,CUST238,2026-05-29,53.0,Female,Pune,Home,6,4795.6,UPI,5,89.57,2.0,No,27424.49
TXN12457,CUST178,2026-04-22,43.0,Female,Mumbai,Fashion,7,507.49,Credit Card,5,116.44,3.0,Yes,3491.2485
TXN12458,CUST177,2026-02-24,64.0,Female,Mumbai,Beauty,1,3253.84,Wallet,10,136.81,5.0,Yes,3065.266
TXN12459,CUST354,2026-03-22,35.0,Male,Mumbai,Electronics,3,4863.88,Wallet,20,82.61,1.0,No,11755.922
TXN12460,CUST358,2026-06-17,18.0,Male,Bangalore,Home,1,4893.3,Credit Card,20,72.92,2.0,No,3987.56
TXN12461,CUST420,2026-04-26,52.0,Female,Mumbai,Electronics,3,2408.99,UPI,20,105.55,5.0,Yes,5887.126
TXN12462,CUST391,2026-05-23,52.0,Female,Hyderabad,Fashion,5,897.47,Credit Card,20,58.68,3.0,Yes,3648.56
TXN12463,CUST363,2026-06-29,48.0,Female,Hyderabad,Electronics,9,1090.21,UPI,20,71.16,3.0,Yes,7920.672
TXN12464,CUST185,2026-04-18,45.0,Male,Delhi,Home,3,4459.05,UPI,0,31.17,4.0,Yes,13408.320000000002
TXN12465,CUST246,2026-02-22,56.0,Male,Hyderabad,Beauty,9,4567.25,Wallet,5,74.71,3.0,Yes,39124.6975
TXN12466,CUST423,2026-05-08,18.0,Male,Mumbai,Fashion,1,3078.61,UPI,5,77.73,4.0,No,3002.4095
TXN12467,CUST142,2026-06-29,42.0,Male,Hyderabad,Electronics,6,3854.26,UPI,10,193.13,5.0,No,21006.134
TXN12468,CUST474,2026-06-07,60.0,Male,Hyderabad,Electronics,9,3725.66,Credit Card,0,126.15,1.0,Yes,33657.090000000004
TXN12469,CUST225,2026-06-10,55.0,Male,Hyderabad,Electronics,5,3342.93,Credit Card,20,161.73,4.0,No,13533.45
TXN12470,CUST267,2026-02-26,37.0,Male,Bangalore,Beauty,2,4153.66,UPI,20,28.17,5.0,Yes,6674.026
TXN12471,CUST341,2026-02-21,20.0,Male,Hyderabad,Home,5,3458.49,Wallet,20,39.18,2.0,Yes,13873.14
TXN12472,CUST380,2026-05-17,68.0,Female,Pune,Beauty,1,2716.61,Credit Card,0,166.62,3.0,Yes,2883.23
TXN12473,CUST288,2026-04-21,19.0,Male,Hyderabad,Electronics,9,1261.09,COD,10,132.24,1.0,No,10347.069
TXN12474,CUST402,2026-01-01,35.0,Male,Mumbai,Electronics,9,3745.05,Wallet,0,54.38,1.0,No,33759.83
TXN12475,CUST119,2026-02-13,61.0,Male,Hyderabad,Beauty,6,2419.85,Credit Card,10,92.86,2.0,No,13160.05
TXN12476,CUST168,2026-03-16,27.0,Male,Hyderabad,Beauty,9,1544.48,Credit Card,5,116.96,1.0,No,13322.263999999996
TXN12477,CUST318,2026-04-08,22.0,Female,Pune,Beauty,3,4029.54,COD,10,171.85,5.0,Yes,11051.608
TXN12478,CUST202,2026-01-09,26.0,Male,Bangalore,Electronics,4,3513.9,UPI,5,30.87,1.0,Yes,13383.69
TXN12479,CUST142,2026-02-01,19.0,Female,Delhi,Electronics,6,4692.96,Credit Card,10,127.41,1.0,Yes,25469.394000000004
TXN12480,CUST388,2026-01-15,51.0,Female,Mumbai,Fashion,4,910.66,COD,5,149.07,1.0,No,3609.578
TXN12481,CUST267,2026-05-20,55.0,Female,Delhi,Electronics,1,3281.03,COD,5,196.02,5.0,No,3312.9985
TXN12482,CUST209,2026-05-16,48.0,Male,Bangalore,Electronics,7,1296.77,Credit Card,20,165.29,3.0,Yes,7427.202
TXN12483,CUST136,2026-03-13,27.0,Male,Hyderabad,Electronics,5,4527.56,Wallet,10,69.72,3.0,Yes,20443.740000000005
TXN12484,CUST332,2026-06-04,67.0,Male,Hyderabad,Fashion,8,587.55,Credit Card,20,147.72,4.0,Yes,3908.04
TXN12485,CUST329,2026-01-12,29.0,Female,Bangalore,Beauty,9,3315.19,COD,5,157.39,3.0,No,28502.2645
TXN12486,CUST453,2026-03-06,43.0,Female,Hyderabad,Electronics,5,3976.32,Credit Card,20,151.35,1.0,No,16056.630000000005
TXN12487,CUST264,2026-04-17,38.0,Female,Bangalore,Home,8,1839.1,Wallet,0,167.63,2.0,Yes,14880.429999999998
TXN12488,CUST487,2026-02-11,43.0,Female,Mumbai,Home,1,4775.28,UPI,20,182.67,2.0,Yes,4002.894
TXN12489,CUST173,2026-04-25,64.0,Male,Pune,Electronics,1,4268.58,UPI,10,37.72,5.0,Yes,3879.442
TXN12490,CUST236,2026-05-19,23.0,Male,Delhi,Fashion,7,1543.63,Credit Card,20,38.86,3.0,Yes,8683.188
TXN12491,CUST453,2026-04-13,65.0,Male,Delhi,Home,6,136.95,Credit Card,0,163.35,1.0,No,985.05
TXN12492,CUST479,2026-06-20,66.0,Female,Hyderabad,Electronics,5,1553.62,COD,20,65.43,5.0,Yes,6279.91
TXN12493,CUST170,2026-04-05,20.0,Female,Hyderabad,Home,5,1478.42,Wallet,5,30.54,4.0,No,7053.035
TXN12494,CUST296,2026-01-17,43.0,Male,Hyderabad,Electronics,9,4460.83,COD,5,92.22,3.0,Yes,38232.3165
TXN12495,CUST369,2026-06-09,22.0,Male,Mumbai,Electronics,1,4838.89,COD,5,167.58,3.0,Yes,4764.5255
TXN12496,CUST149,2026-03-26,63.0,Female,Bangalore,Home,8,445.16,UPI,10,42.78,5.0,Yes,3247.932
TXN12497,CUST416,2026-06-17,43.0,Male,Delhi,Electronics,2,2409.34,COD,20,140.93,3.0,No,3995.874
TXN12498,CUST230,2026-05-31,38.0,Male,Mumbai,Fashion,7,2786.83,COD,5,20.65,2.0,Yes,18553.0695
TXN12499,CUST105,2026-02-25,62.0,Female,Hyderabad,Electronics,6,555.27,UPI,20,39.75,3.0,Yes,2705.0460000000003
TXN12500,CUST127,2026-05-14,43.0,Female,Hyderabad,Fashion,2,1949.74,UPI,0,83.15,3.0,Yes,3982.63
TXN12501,CUST260,2026-03-27,55.0,Female,Delhi,Electronics,3,1653.7,Wallet,0,35.05,2.0,Yes,4996.150000000001
TXN12502,CUST249,2026-06-27,61.0,Male,Hyderabad,Electronics,4,2726.68,Wallet,10,172.26,3.0,No,9988.308
TXN12503,CUST364,2026-04-12,43.0,Female,Hyderabad,Beauty,7,3339.84,Wallet,20,175.53,3.0,Yes,18878.634
TXN12504,CUST330,2026-06-14,25.0,Male,Hyderabad,Beauty,8,3547.08,Credit Card,0,156.0,3.0,Yes,28532.64
TXN12505,CUST300,2026-02-23,22.0,Male,Pune,Beauty,2,770.1,UPI,10,63.65,4.0,No,1449.8300000000002
TXN12506,CUST150,2026-06-26,32.0,Female,Bangalore,Beauty,8,4083.44,Credit Card,10,114.18,2.0,No,29514.948
TXN12507,CUST167,2026-04-25,33.0,Male,Hyderabad,Beauty,9,3424.86,Credit Card,5,53.15,4.0,No,29335.703
TXN12508,CUST400,2026-05-19,18.0,Female,Pune,Fashion,7,4456.47,Wallet,0,70.63,2.0,Yes,31265.92
TXN12509,CUST481,2026-03-29,33.0,Female,Mumbai,Electronics,1,2301.75,UPI,20,112.88,4.0,Yes,1954.28
TXN12510,CUST158,2026-02-18,54.0,Male,Hyderabad,Electronics,6,4480.06,Credit Card,0,152.3,4.0,No,27032.66
TXN12511,CUST359,2026-05-29,20.0,Male,Hyderabad,Beauty,8,4342.29,COD,0,37.04,4.0,Yes,34775.36
TXN12512,CUST442,2026-04-25,69.0,Female,Mumbai,Beauty,5,2248.21,COD,20,73.41,5.0,Yes,9066.25
TXN12513,CUST426,2026-03-04,64.0,Female,Hyderabad,Electronics,2,1967.6,UPI,20,186.79,4.0,No,3334.95
TXN12514,CUST230,2026-04-14,48.0,Female,Delhi,Electronics,5,4670.78,Credit Card,5,97.24,3.0,Yes,22283.445
TXN12515,CUST315,2026-03-24,30.0,Female,Pune,Beauty,8,3604.31,Wallet,10,189.0,3.0,Yes,26140.032
TXN12516,CUST272,2026-04-13,33.0,Female,Pune,Fashion,2,4648.4,Credit Card,20,198.45,3.0,Yes,7635.889999999999
TXN12517,CUST358,2026-06-05,60.0,Female,Delhi,Electronics,1,4005.18,COD,20,114.8,1.0,Yes,3318.9440000000004
TXN12518,CUST202,2026-01-17,38.0,Male,Bangalore,Electronics,4,3085.56,COD,0,71.85,4.0,No,12414.09
TXN12519,CUST309,2026-01-06,19.0,Male,Hyderabad,Electronics,4,667.68,Wallet,20,162.34,1.0,No,2298.916
TXN12520,CUST391,2026-05-27,44.0,Male,Pune,Fashion,9,1528.26,UPI,20,48.68,1.0,No,11052.152000000002
TXN12521,CUST454,2026-01-28,43.0,Male,Mumbai,Home,3,4847.33,Credit Card,0,65.37,3.0,Yes,14607.36
TXN12522,CUST386,2026-02-07,43.0,Female,Hyderabad,Fashion,4,1665.17,COD,0,161.28,1.0,Yes,6821.96
TXN12523,CUST216,2026-04-29,55.0,Male,Pune,Beauty,3,556.95,Credit Card,0,98.06,1.0,Yes,1768.91
TXN12524,CUST364,2026-02-06,63.0,Male,Bangalore,Home,2,3567.01,Wallet,5,56.28,3.0,No,6833.599
TXN12525,CUST250,2026-04-25,42.0,Female,Mumbai,Beauty,4,3696.62,Wallet,10,137.2,1.0,Yes,13445.032
TXN12526,CUST400,2026-03-09,28.0,Male,Hyderabad,Electronics,8,1498.74,UPI,20,151.9,2.0,Yes,9743.836
TXN12527,CUST136,2026-06-26,25.0,Female,Mumbai,Electronics,1,1558.59,Wallet,0,42.51,4.0,Yes,1601.1
TXN12528,CUST433,2026-02-12,25.0,Female,Delhi,Beauty,8,2397.58,UPI,0,69.86,4.0,Yes,19250.5
TXN12529,CUST387,2026-06-13,50.0,Female,Hyderabad,Electronics,8,206.77,Credit Card,10,59.83,1.0,Yes,1548.574
TXN12530,CUST403,2026-02-27,24.0,Female,Delhi,Fashion,3,3967.68,COD,5,88.37,3.0,Yes,11396.258
TXN12531,CUST411,2026-01-13,55.0,Female,Hyderabad,Beauty,6,1653.74,COD,20,157.42,2.0,Yes,8095.372000000001
TXN12532,CUST308,2026-02-21,38.0,Male,Hyderabad,Electronics,4,4283.44,UPI,5,148.47,3.0,Yes,16425.541999999998
TXN12533,CUST206,2026-02-27,25.0,Male,Delhi,Electronics,1,4032.89,COD,5,139.25,3.0,Yes,3970.4955
TXN12534,CUST258,2026-02-01,43.0,Male,Hyderabad,Beauty,1,3340.87,UPI,5,21.13,1.0,No,3194.9565
TXN12535,CUST221,2026-04-15,38.0,Female,Pune,Electronics,5,1691.89,UPI,0,45.59,5.0,Yes,8505.04
TXN12536,CUST155,2026-03-24,37.0,Male,Mumbai,Beauty,8,2629.95,Credit Card,10,60.19,1.0,Yes,18995.83
TXN12537,CUST112,2026-04-09,25.0,Male,Hyderabad,Electronics,1,2279.66,Credit Card,10,68.95,3.0,No,2120.644
TXN12538,CUST245,2026-04-14,63.0,Male,Pune,Beauty,2,1760.52,Wallet,10,46.36,5.0,Yes,3215.2960000000003
TXN12539,CUST496,2026-01-28,48.0,Male,Bangalore,Beauty,7,4255.87,UPI,5,93.86,2.0,Yes,28395.3955
TXN12540,CUST236,2026-05-09,67.0,Female,Delhi,Electronics,8,2469.18,Credit Card,20,33.53,5.0,Yes,15836.282
TXN12541,CUST103,2026-06-19,46.0,Male,Bangalore,Home,3,4180.34,UPI,5,155.0,1.0,No,12068.969
TXN12542,CUST244,2026-02-17,65.0,Female,Hyderabad,Beauty,8,615.57,UPI,10,161.79,1.0,Yes,4593.894
TXN12543,CUST130,2026-02-09,26.0,Female,Pune,Home,1,791.02,UPI,0,123.37,3.0,No,914.39
TXN12544,CUST337,2026-04-07,32.0,Male,Bangalore,Fashion,9,4888.87,Credit Card,5,36.15,1.0,Yes,41835.9885
TXN12545,CUST379,2026-04-24,47.0,Female,Bangalore,Beauty,2,2980.07,UPI,0,180.21,3.0,Yes,6140.35
TXN12546,CUST448,2026-05-12,43.0,Female,Pune,Home,2,2597.87,UPI,10,193.81,1.0,Yes,4869.976000000001
TXN12547,CUST215,2026-06-15,27.0,Female,Mumbai,Fashion,4,2663.46,Wallet,5,56.43,4.0,No,10177.578
TXN12548,CUST204,2026-06-04,46.0,Female,Hyderabad,Electronics,3,1154.82,UPI,0,146.84,4.0,Yes,3611.3
TXN12549,CUST218,2026-05-17,33.0,Female,Hyderabad,Beauty,4,3621.65,Wallet,5,171.55,3.0,No,13933.82
TXN12550,CUST105,2026-04-21,53.0,Female,Hyderabad,Electronics,6,515.43,UPI,10,117.17,5.0,No,2900.492
TXN12551,CUST460,2026-05-24,37.0,Female,Delhi,Fashion,7,2909.29,Wallet,20,78.2,5.0,Yes,16370.224
TXN12552,CUST348,2026-03-17,62.0,Male,Hyderabad,Electronics,5,2896.77,Credit Card,10,106.14,4.0,No,13141.605
TXN12553,CUST464,2026-01-31,54.0,Male,Delhi,Electronics,2,4579.52,Credit Card,20,112.21,3.0,Yes,7439.442000000001
TXN12554,CUST421,2026-04-29,39.0,Female,Hyderabad,Electronics,3,2678.3,COD,20,92.11,2.0,Yes,6520.030000000001
TXN12555,CUST221,2026-05-22,24.0,Female,Hyderabad,Fashion,3,771.61,UPI,10,187.37,3.0,Yes,2270.717
TXN12556,CUST386,2026-01-25,40.0,Male,Bangalore,Electronics,5,2906.49,COD,0,153.9,4.0,Yes,14686.35
TXN12557,CUST249,2026-02-03,58.0,Male,Mumbai,Home,5,547.51,COD,5,63.43,3.0,Yes,2664.1025
TXN12558,CUST184,2026-03-08,57.0,Male,Bangalore,Fashion,4,1098.59,Wallet,5,125.4,2.0,No,4300.042
TXN12559,CUST331,2026-06-01,43.0,Male,Mumbai,Electronics,8,252.43,Credit Card,5,143.96,5.0,No,2062.428
TXN12560,CUST388,2026-04-28,33.0,Female,Pune,Beauty,6,2615.14,UPI,20,45.23,4.0,Yes,12597.902
TXN12561,CUST261,2026-03-14,55.0,Female,Delhi,Electronics,6,514.21,UPI,20,84.52,1.0,No,2552.7280000000005
TXN12562,CUST372,2026-01-26,45.0,Male,Delhi,Home,1,2400.03,Wallet,10,183.0,2.0,Yes,2343.027
TXN12563,CUST138,2026-05-28,65.0,Male,Pune,Electronics,6,4671.43,COD,0,122.09,2.0,No,28150.67
TXN12564,CUST326,2026-04-14,55.0,Male,Hyderabad,Fashion,3,3626.83,Wallet,10,59.06,2.0,Yes,9851.501
TXN12565,CUST242,2026-01-10,48.0,Male,Pune,Electronics,6,479.32,COD,10,42.1,5.0,Yes,2630.428
TXN12566,CUST392,2026-03-08,31.0,Female,Hyderabad,Electronics,6,1198.63,UPI,0,113.28,3.0,Yes,7305.06
TXN12567,CUST251,2026-06-01,50.0,Male,Pune,Electronics,2,3400.95,Wallet,20,118.58,3.0,Yes,5560.1
TXN12568,CUST214,2026-01-05,26.0,Male,Mumbai,Home,1,4484.04,COD,10,80.19,1.0,No,4115.826
TXN12569,CUST337,2026-01-27,44.0,Male,Hyderabad,Beauty,3,261.3,Wallet,10,133.47,4.0,Yes,838.9800000000001
TXN12570,CUST166,2026-04-23,41.0,Female,Pune,Beauty,5,4081.01,Credit Card,20,32.36,3.0,No,16356.400000000003
TXN12571,CUST461,2026-01-15,30.0,Female,Delhi,Beauty,4,2852.89,Wallet,5,46.13,2.0,Yes,10887.111999999996
TXN12572,CUST441,2026-06-12,43.0,Female,Bangalore,Fashion,7,2775.85,UPI,0,118.33,5.0,Yes,19549.28
TXN12573,CUST358,2026-04-15,46.0,Male,Mumbai,Electronics,4,4793.28,Wallet,0,31.13,2.0,No,19204.25
TXN12574,CUST349,2026-02-13,68.0,Male,Mumbai,Fashion,8,3763.46,UPI,5,178.56,3.0,No,28780.856
TXN12575,CUST431,2026-01-26,66.0,Male,Hyderabad,Electronics,7,4265.58,UPI,0,45.59,4.0,Yes,29904.65
TXN12576,CUST423,2026-06-24,60.0,Female,Bangalore,Home,9,1834.58,Wallet,5,141.31,1.0,Yes,15826.969
TXN12577,CUST280,2026-06-11,45.0,Female,Mumbai,Home,1,2816.38,Wallet,10,90.42,2.0,Yes,2625.1620000000003
TXN12578,CUST290,2026-04-05,45.0,Male,Pune,Fashion,5,3115.49,Wallet,0,91.96,5.0,Yes,15669.409999999998
TXN12579,CUST254,2026-06-27,25.0,Male,Mumbai,Fashion,4,1675.76,Credit Card,0,157.68,5.0,Yes,6860.72
TXN12580,CUST296,2026-03-25,40.0,Female,Mumbai,Home,6,2894.22,Credit Card,10,109.9,3.0,Yes,15738.688
TXN12581,CUST411,2026-05-20,46.0,Male,Mumbai,Electronics,1,1259.61,COD,20,150.62,5.0,No,1158.308
TXN12582,CUST362,2026-05-12,22.0,Male,Hyderabad,Beauty,6,802.54,Wallet,20,110.93,3.0,Yes,3963.122
TXN12583,CUST243,2026-03-28,59.0,Male,Mumbai,Beauty,1,1932.45,COD,10,126.72,1.0,No,1865.925
TXN12584,CUST442,2026-06-25,24.0,Female,Mumbai,Home,1,3722.52,COD,0,156.93,4.0,Yes,3879.45
TXN12585,CUST416,2026-04-22,59.0,Male,Hyderabad,Beauty,8,4589.32,UPI,0,129.32,3.0,No,36843.88
TXN12586,CUST201,2026-05-09,53.0,Male,Hyderabad,Electronics,2,2342.8,COD,0,130.81,2.0,Yes,4816.410000000001
TXN12587,CUST344,2026-03-30,58.0,Male,Bangalore,Electronics,6,3249.84,Wallet,5,162.06,3.0,Yes,18686.148
TXN12588,CUST112,2026-03-07,43.0,Male,Hyderabad,Electronics,6,604.88,Credit Card,20,190.84,2.0,No,3094.264
